datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),relative_humidity (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2025-03-09 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.50,0.89,3.42,48.90,5.09,0.49,0.07
2025-03-09 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.52,0.90,3.57,57.14,5.15,0.56,0.11
2025-03-09 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.44,0.91,3.34,61.40,4.99,0.73,0.13
2025-03-09 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.21,0.90,3.16,63.58,5.19,0.94,0.18
2025-03-09 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.26,0.90,2.88,62.61,5.11,0.99,0.19
2025-03-09 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.05,0.91,2.53,64.80,4.69,1.00,0.30
2025-03-09 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.81,0.92,2.08,69.53,4.35,0.97,0.30
2025-03-09 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.71,0.92,1.95,66.54,3.54,0.97,0.33
2025-03-09 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.54,0.93,2.17,60.99,4.23,0.90,0.43
2025-03-09 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.55,0.93,2.18,59.21,4.17,0.88,0.34
2025-03-09 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.77,0.93,1.98,43.21,4.04,0.75,0.30
2025-03-09 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.89,0.92,1.92,44.84,3.93,0.68,0.29
2025-03-10 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.85,0.92,2.17,42.79,4.07,0.89,0.42
2025-03-10 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,21.88,0.93,2.46,40.70,5.08,0.94,0.55
2025-03-10 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.91,0.89,2.97,39.16,5.51,0.99,0.27
2025-03-10 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.82,0.89,2.98,38.86,6.69,0.98,0.21
2025-03-10 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.65,0.90,3.54,41.50,7.26,1.00,0.64
2025-03-10 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.13,0.91,3.44,45.87,6.95,1.00,0.86
2025-03-10 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.08,0.91,3.44,47.88,6.85,1.00,1.04
2025-03-10 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.84,0.93,3.11,51.53,5.34,1.00,0.65
2025-03-10 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.59,0.94,3.23,57.23,5.25,1.00,0.64
2025-03-10 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.64,0.95,2.94,63.80,4.49,1.00,0.99
2025-03-10 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.53,0.95,2.54,42.89,4.25,1.00,0.53
2025-03-10 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.72,0.95,2.63,52.22,4.11,1.00,0.47
2025-03-10 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.81,0.94,2.45,48.27,4.29,1.00,0.53
2025-03-10 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.04,0.94,2.31,54.38,4.15,1.00,0.57
2025-03-10 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.16,0.94,2.33,69.44,3.67,1.00,0.44
2025-03-10 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.76,0.95,1.63,82.72,3.58,1.00,0.34
2025-03-10 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.84,0.94,1.31,101.98,3.67,1.00,0.18
2025-03-10 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.76,0.95,0.94,136.26,3.49,1.00,0.12
2025-03-10 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.73,0.95,1.04,161.03,3.33,1.00,0.06
2025-03-10 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.71,0.95,1.24,169.24,2.94,1.00,0.16
2025-03-10 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.52,0.96,1.30,179.35,3.07,0.99,0.06
2025-03-10 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.62,0.96,1.08,192.64,2.93,0.97,0.03
2025-03-10 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.56,0.94,0.60,206.43,2.58,0.98,0.07
2025-03-10 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.72,0.93,0.27,185.66,2.44,1.00,0.07
2025-03-11 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.53,0.93,0.08,235.24,2.47,0.97,0.03
2025-03-11 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,22.42,0.94,0.22,86.05,2.46,0.99,0.02
2025-03-11 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.86,0.89,0.62,57.40,2.21,0.86,0.01
2025-03-11 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.92,0.89,1.23,74.15,2.53,0.83,0.02
2025-03-11 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.22,0.87,1.55,70.52,3.65,0.74,0.04
2025-03-11 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.13,0.85,1.86,68.52,4.54,0.61,0.03
2025-03-11 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.09,0.86,2.25,69.27,5.07,0.68,0.03
2025-03-11 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.23,0.86,2.61,68.32,5.26,0.60,0.05
2025-03-11 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.09,0.87,2.95,72.64,5.65,0.50,0.04
2025-03-11 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.97,0.88,2.81,78.17,5.36,0.47,0.02
2025-03-11 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.88,0.92,3.00,84.70,4.92,0.52,0.00
2025-03-11 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.57,0.94,2.95,95.71,3.92,0.60,0.00
2025-03-11 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.64,0.94,2.79,114.52,3.72,0.60,0.02
2025-03-11 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.66,0.94,2.70,128.52,3.77,0.66,0.02
2025-03-11 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.56,0.96,2.57,140.34,3.80,0.80,0.02
2025-03-11 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.24,0.96,2.20,151.11,3.73,0.93,0.02
2025-03-11 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.24,0.96,2.20,150.86,3.74,0.93,0.00
2025-03-11 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.14,0.96,2.38,155.74,3.90,0.97,0.00
2025-03-11 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.07,0.97,2.57,157.03,4.17,1.00,0.00
2025-03-11 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.17,0.96,2.73,158.80,4.53,1.00,0.02
2025-03-11 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.15,0.96,2.61,158.08,4.38,1.00,0.01
2025-03-11 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.13,0.97,2.77,156.82,4.48,0.99,0.01
2025-03-11 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.13,0.98,3.11,155.69,4.74,0.99,0.04
2025-03-11 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.21,0.98,2.78,158.70,5.08,0.97,0.00
2025-03-12 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.11,0.98,2.81,152.66,4.87,0.90,0.01
2025-03-12 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.06,0.97,2.96,149.63,5.06,0.83,0.00
2025-03-12 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.77,0.89,3.18,148.77,5.47,0.71,0.05
2025-03-12 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.24,0.86,3.12,141.18,5.17,0.77,0.01
2025-03-12 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.55,0.85,3.06,133.48,5.48,0.85,0.15
2025-03-12 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.22,0.82,3.33,119.13,6.24,0.67,0.00
2025-03-12 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.47,0.83,3.56,108.77,6.21,0.57,0.00
2025-03-12 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.41,0.83,4.06,102.29,6.96,0.54,0.01
2025-03-12 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.91,0.85,4.25,104.14,7.24,0.55,0.00
2025-03-12 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.59,0.88,4.37,106.83,7.38,0.75,0.00
2025-03-12 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.28,0.94,3.92,118.07,6.70,0.83,0.00
2025-03-12 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.31,0.94,3.72,124.08,5.93,0.70,0.00
2025-03-12 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.30,0.94,3.83,131.28,5.39,0.83,0.00
2025-03-12 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.40,0.94,3.51,145.35,4.79,0.83,0.00
2025-03-12 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.24,0.95,2.83,144.30,4.69,0.87,0.00
2025-03-12 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.06,0.95,2.50,146.12,4.50,0.89,0.00
2025-03-12 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.92,0.95,2.67,138.14,4.62,0.81,0.00
2025-03-12 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.63,0.96,2.48,135.65,4.69,0.72,0.00
2025-03-12 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.57,0.96,2.59,141.33,4.64,0.68,0.00
2025-03-12 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.65,0.96,2.81,148.78,4.63,0.92,0.00
2025-03-12 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.44,0.96,2.73,154.65,4.59,0.94,0.00
2025-03-12 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.44,0.96,2.65,157.45,4.69,0.72,0.00
2025-03-12 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.36,0.98,2.17,168.29,4.39,0.83,0.00
2025-03-12 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.42,0.98,2.12,157.01,4.19,0.91,0.00
2025-03-13 00:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.29,0.98,2.51,151.56,4.40,0.98,0.00
2025-03-13 01:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.33,0.98,2.96,150.62,4.83,0.90,0.00
2025-03-13 02:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.95,0.90,3.43,148.61,5.77,0.90,0.00
2025-03-13 03:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.23,0.88,3.76,147.26,6.01,0.61,0.00
2025-03-13 04:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.36,0.87,3.56,140.33,5.55,0.36,0.01
2025-03-13 05:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.41,0.83,3.61,130.06,5.86,0.22,0.00
2025-03-13 06:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.31,0.83,3.84,120.75,6.24,0.30,0.00
2025-03-13 07:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.38,0.83,3.99,113.01,6.73,0.25,0.00
2025-03-13 08:00:00,"(16.068, 108.212)",era5,90.12,7.00,26.12,0.85,4.08,105.40,6.92,0.29,0.03
2025-03-13 09:00:00,"(16.068, 108.212)",era5,90.12,7.00,25.91,0.86,3.71,100.66,6.49,0.36,0.12
2025-03-13 10:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.90,0.92,3.37,98.86,5.70,0.76,0.00
2025-03-13 11:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.63,0.93,2.92,104.78,4.68,0.91,0.00
2025-03-13 12:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.56,0.93,3.13,109.03,4.57,0.33,0.00
2025-03-13 13:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.50,0.93,2.86,118.64,4.56,0.92,0.00
2025-03-13 14:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.22,0.95,2.76,126.66,4.44,0.99,0.00
2025-03-13 15:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.01,0.95,2.60,132.18,4.27,0.99,0.02
2025-03-13 16:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.82,0.96,2.48,142.06,4.14,0.74,0.02
2025-03-13 17:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.96,0.96,2.47,143.91,3.98,0.57,0.02
2025-03-13 18:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.68,0.97,2.58,145.54,4.17,0.61,0.02
2025-03-13 19:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.65,0.97,2.94,149.44,4.61,0.62,0.00
2025-03-13 20:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.68,0.97,3.17,152.74,5.04,0.75,0.00
2025-03-13 21:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.76,0.97,3.31,153.92,5.04,0.96,0.00
2025-03-13 22:00:00,"(16.068, 108.212)",era5,90.12,7.00,24.05,0.97,2.94,154.50,5.06,0.87,0.00
2025-03-13 23:00:00,"(16.068, 108.212)",era5,90.12,7.00,23.99,0.97,2.99,153.28,4.69,0.85,0.00
